"Fecha","Code","D","I","L","R","S","Total_I","Estado"
2020-03-31,"ROO",1,24,23,NA,43,47,"QUINTANA ROO"
2020-01-23,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-01-24,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-01-25,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-01-26,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-01-27,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-01-28,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-01-29,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-01-30,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-01-31,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-01,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-02,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-03,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-04,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-05,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-06,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-07,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-08,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-09,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-10,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-11,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-12,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-13,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-14,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-15,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-16,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-17,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-18,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-19,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-20,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-21,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-22,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-23,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-24,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-25,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-26,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-27,"SIN",0,0,0,0,NA,0,"SINALOA"
2020-02-28,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-02-29,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-01,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-02,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-03,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-04,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-05,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-06,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-07,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-08,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-09,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-10,"SIN",0,1,0,0,NA,1,"SINALOA"
2020-03-11,"SIN",0,1,0,1,NA,1,"SINALOA"
2020-03-12,"SIN",0,1,0,1,NA,1,"SINALOA"
2020-03-13,"SIN",0,1,0,1,NA,1,"SINALOA"
2020-03-14,"SIN",0,1,0,1,3,1,"SINALOA"
2020-03-15,"SIN",0,2,0,1,3,2,"SINALOA"
2020-03-16,"SIN",0,2,0,1,4,2,"SINALOA"
2020-03-17,"SIN",0,2,0,1,1,2,"SINALOA"
2020-03-18,"SIN",0,2,0,1,5,2,"SINALOA"
2020-03-19,"SIN",0,3,0,1,4,3,"SINALOA"
2020-03-20,"SIN",0,3,0,1,5,3,"SINALOA"
2020-03-21,"SIN",0,3,0,1,10,3,"SINALOA"
2020-03-22,"SIN",0,3,1,1,9,4,"SINALOA"
2020-03-23,"SIN",0,3,1,NA,12,4,"SINALOA"
2020-03-24,"SIN",0,3,1,NA,23,4,"SINALOA"
2020-03-25,"SIN",0,3,1,NA,46,4,"SINALOA"
2020-03-26,"SIN",0,5,3,NA,54,8,"SINALOA"
2020-03-27,"SIN",0,5,4,NA,60,9,"SINALOA"
2020-03-28,"SIN",0,5,9,NA,84,14,"SINALOA"
2020-03-29,"SIN",0,5,14,NA,88,19,"SINALOA"
2020-03-30,"SIN",3,6,18,NA,77,24,"SINALOA"
2020-03-31,"SIN",3,6,21,NA,125,27,"SINALOA"
2020-01-23,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-01-24,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-01-25,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-01-26,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-01-27,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-01-28,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-01-29,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-01-30,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-01-31,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-01,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-02,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-03,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-04,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-05,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-06,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-07,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-08,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-09,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-10,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-11,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-12,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-13,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-14,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-15,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-16,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-17,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-18,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-19,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-20,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-21,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-22,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-23,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-24,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-25,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-26,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-27,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-28,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-02-29,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-01,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-02,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-03,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-04,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-05,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-06,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-07,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-08,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-09,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-10,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-11,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-12,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-13,"SLP",0,0,0,0,NA,0,"SAN LUIS POTOSI"
2020-03-14,"SLP",0,1,0,0,3,1,"SAN LUIS POTOSI"
2020-03-15,"SLP",0,2,0,0,3,2,"SAN LUIS POTOSI"
2020-03-16,"SLP",0,2,0,0,8,2,"SAN LUIS POTOSI"
2020-03-17,"SLP",0,2,0,0,7,2,"SAN LUIS POTOSI"
2020-03-18,"SLP",0,3,0,0,16,3,"SAN LUIS POTOSI"
2020-03-19,"SLP",0,7,0,0,9,7,"SAN LUIS POTOSI"
2020-03-20,"SLP",0,7,0,0,14,7,"SAN LUIS POTOSI"
2020-03-21,"SLP",0,9,0,0,17,9,"SAN LUIS POTOSI"
2020-03-22,"SLP",0,11,1,0,24,12,"SAN LUIS POTOSI"
2020-03-23,"SLP",0,14,2,NA,21,16,"SAN LUIS POTOSI"
2020-03-24,"SLP",0,14,2,NA,23,16,"SAN LUIS POTOSI"
2020-03-25,"SLP",1,15,2,NA,31,17,"SAN LUIS POTOSI"
2020-03-26,"SLP",2,15,3,NA,45,18,"SAN LUIS POTOSI"
2020-03-27,"SLP",2,16,3,NA,59,19,"SAN LUIS POTOSI"
2020-03-28,"SLP",2,16,4,NA,61,20,"SAN LUIS POTOSI"
2020-03-29,"SLP",2,17,7,NA,78,24,"SAN LUIS POTOSI"
2020-03-30,"SLP",2,17,8,NA,65,25,"SAN LUIS POTOSI"
2020-03-31,"SLP",2,17,8,NA,83,25,"SAN LUIS POTOSI"
2020-01-23,"SON",0,0,0,0,NA,0,"SONORA"
2020-01-24,"SON",0,0,0,0,NA,0,"SONORA"
2020-01-25,"SON",0,0,0,0,NA,0,"SONORA"
2020-01-26,"SON",0,0,0,0,NA,0,"SONORA"
2020-01-27,"SON",0,0,0,0,NA,0,"SONORA"
2020-01-28,"SON",0,0,0,0,NA,0,"SONORA"
2020-01-29,"SON",0,0,0,0,NA,0,"SONORA"
2020-01-30,"SON",0,0,0,0,NA,0,"SONORA"
2020-01-31,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-01,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-02,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-03,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-04,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-05,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-06,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-07,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-08,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-09,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-10,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-11,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-12,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-13,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-14,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-15,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-16,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-17,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-18,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-19,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-20,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-21,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-22,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-23,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-24,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-25,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-26,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-27,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-28,"SON",0,0,0,0,NA,0,"SONORA"
2020-02-29,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-01,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-02,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-03,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-04,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-05,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-06,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-07,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-08,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-09,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-10,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-11,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-12,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-13,"SON",0,0,0,0,NA,0,"SONORA"
2020-03-14,"SON",0,0,0,0,0,0,"SONORA"
2020-03-15,"SON",0,0,0,0,0,0,"SONORA"
2020-03-16,"SON",0,0,0,0,2,0,"SONORA"
2020-03-17,"SON",0,1,0,0,0,1,"SONORA"
2020-03-18,"SON",0,1,0,0,9,1,"SONORA"
2020-03-19,"SON",0,2,0,0,11,2,"SONORA"
2020-03-20,"SON",0,2,0,0,13,2,"SONORA"
2020-03-21,"SON",0,2,0,0,17,2,"SONORA"
2020-03-22,"SON",0,4,0,0,7,4,"SONORA"
2020-03-23,"SON",0,4,0,NA,13,4,"SONORA"
2020-03-24,"SON",0,4,0,NA,16,4,"SONORA"
2020-03-25,"SON",0,4,0,NA,35,4,"SONORA"
2020-03-26,"SON",0,7,0,NA,48,7,"SONORA"
2020-03-27,"SON",0,8,0,NA,53,8,"SONORA"
2020-03-28,"SON",0,9,1,NA,48,10,"SONORA"
2020-03-29,"SON",0,11,3,NA,40,14,"SONORA"
2020-03-30,"SON",0,11,6,NA,62,17,"SONORA"
2020-03-31,"SON",0,11,6,NA,98,17,"SONORA"
2020-01-23,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-01-24,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-01-25,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-01-26,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-01-27,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-01-28,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-01-29,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-01-30,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-01-31,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-01,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-02,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-03,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-04,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-05,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-06,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-07,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-08,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-09,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-10,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-11,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-12,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-13,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-14,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-15,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-16,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-17,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-18,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-19,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-20,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-21,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-22,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-23,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-24,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-25,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-26,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-27,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-28,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-02-29,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-01,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-02,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-03,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-04,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-05,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-06,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-07,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-08,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-09,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-10,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-11,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-12,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-13,"TAB",0,0,0,0,NA,0,"TABASCO"
2020-03-14,"TAB",0,0,0,0,0,0,"TABASCO"
2020-03-15,"TAB",0,0,0,0,0,0,"TABASCO"
2020-03-16,"TAB",0,0,0,0,1,0,"TABASCO"
2020-03-17,"TAB",0,0,0,0,1,0,"TABASCO"
2020-03-18,"TAB",0,1,0,0,0,1,"TABASCO"
2020-03-19,"TAB",0,1,0,0,0,1,"TABASCO"
2020-03-20,"TAB",0,2,0,0,11,2,"TABASCO"
2020-03-21,"TAB",0,4,0,0,17,4,"TABASCO"
2020-03-22,"TAB",0,5,0,0,21,5,"TABASCO"
2020-03-23,"TAB",0,6,0,NA,18,6,"TABASCO"
2020-03-24,"TAB",0,6,0,NA,29,6,"TABASCO"
2020-03-25,"TAB",0,6,0,NA,53,6,"TABASCO"
2020-03-26,"TAB",0,7,10,NA,46,17,"TABASCO"
2020-03-27,"TAB",0,8,13,NA,76,21,"TABASCO"
2020-03-28,"TAB",0,8,19,NA,109,27,"TABASCO"
2020-03-29,"TAB",0,8,25,NA,129,33,"TABASCO"
2020-03-30,"TAB",0,8,30,NA,130,38,"TABASCO"
2020-03-31,"TAB",0,10,38,NA,178,48,"TABASCO"
2020-01-23,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-01-24,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-01-25,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-01-26,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-01-27,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-01-28,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-01-29,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-01-30,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-01-31,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-01,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-02,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-03,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-04,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-05,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-06,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-07,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-08,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-09,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-10,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-11,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-12,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-13,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-14,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-15,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-16,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-17,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-18,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-19,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-20,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-21,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-22,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-23,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-24,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-25,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-26,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-27,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-28,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-02-29,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-01,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-02,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-03,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-04,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-05,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-06,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-07,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-08,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-09,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-10,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-11,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-12,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-13,"TAM",0,0,0,0,NA,0,"TAMAULIPAS"
2020-03-14,"TAM",0,0,0,0,3,0,"TAMAULIPAS"
2020-03-15,"TAM",0,0,0,0,0,0,"TAMAULIPAS"
2020-03-16,"TAM",0,0,0,0,1,0,"TAMAULIPAS"
2020-03-17,"TAM",0,1,0,0,2,1,"TAMAULIPAS"
2020-03-18,"TAM",0,2,0,0,2,2,"TAMAULIPAS"
2020-03-19,"TAM",0,2,0,0,5,2,"TAMAULIPAS"
2020-03-20,"TAM",0,2,0,0,8,2,"TAMAULIPAS"
2020-03-21,"TAM",0,3,0,0,3,3,"TAMAULIPAS"
2020-03-22,"TAM",0,4,0,0,4,4,"TAMAULIPAS"
2020-03-23,"TAM",0,4,1,NA,3,5,"TAMAULIPAS"
2020-03-24,"TAM",0,4,1,NA,9,5,"TAMAULIPAS"
2020-03-25,"TAM",0,4,2,NA,13,6,"TAMAULIPAS"
2020-03-26,"TAM",0,4,2,NA,17,6,"TAMAULIPAS"
2020-03-27,"TAM",0,4,2,NA,23,6,"TAMAULIPAS"
2020-03-28,"TAM",0,4,2,NA,33,6,"TAMAULIPAS"
2020-03-29,"TAM",0,5,2,NA,29,7,"TAMAULIPAS"
2020-03-30,"TAM",0,6,2,NA,32,8,"TAMAULIPAS"
2020-03-31,"TAM",0,6,2,NA,54,8,"TAMAULIPAS"
2020-01-23,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-01-24,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-01-25,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-01-26,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-01-27,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-01-28,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-01-29,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-01-30,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-01-31,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-01,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-02,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-03,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-04,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-05,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-06,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-07,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-08,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-09,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-10,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-11,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-12,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-13,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-14,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-15,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-16,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-17,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-18,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-19,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-20,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-21,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-22,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-23,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-24,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-25,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-26,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-27,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-28,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-02-29,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-01,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-02,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-03,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-04,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-05,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-06,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-07,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-08,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-09,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-10,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-11,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-12,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-13,"TLA",0,0,0,0,NA,0,"TLAXCALA"
2020-03-14,"TLA",0,0,0,0,0,0,"TLAXCALA"
2020-03-15,"TLA",0,0,0,0,1,0,"TLAXCALA"
2020-03-16,"TLA",0,0,0,0,0,0,"TLAXCALA"
2020-03-17,"TLA",0,0,0,0,0,0,"TLAXCALA"
2020-03-18,"TLA",0,0,0,0,0,0,"TLAXCALA"
